instrument_id,instrument_name,instrument_type,week,test_count,error_count,critical_error_count,error_rate,critical_error_rate,short_id,display_id
3496d2f1-d22c-4621-9f6b-2dbca40d015c,OptiMPP6002,OptiMPP,2024-08-26 00:00:00+00:00,7,0,0,0.0,0.0,MPP03,MPP03
3496d2f1-d22c-4621-9f6b-2dbca40d015c,OptiMPP6002,OptiMPP,2024-09-02 00:00:00+00:00,2,0,0,0.0,0.0,MPP03,MPP03
3496d2f1-d22c-4621-9f6b-2dbca40d015c,OptiMPP6002,OptiMPP,2024-09-09 00:00:00+00:00,4,0,0,0.0,0.0,MPP03,MPP03
3496d2f1-d22c-4621-9f6b-2dbca40d015c,OptiMPP6002,OptiMPP,2024-10-21 00:00:00+00:00,8,0,0,0.0,0.0,MPP03,MPP03
3496d2f1-d22c-4621-9f6b-2dbca40d015c,OptiMPP6002,OptiMPP,2024-10-28 00:00:00+00:00,5,0,0,0.0,0.0,MPP03,MPP03
40099742-8937-46e4-9d96-9ea230115e6b,OptiCPP-1851,OptiCPP,2024-05-06 00:00:00+00:00,49,1,1,0.02040816326530612,0.02040816326530612,CPP02,CPP02
40099742-8937-46e4-9d96-9ea230115e6b,OptiCPP-1851,OptiCPP,2024-05-13 00:00:00+00:00,41,1,1,0.024390243902439025,0.024390243902439025,CPP02,CPP02
40099742-8937-46e4-9d96-9ea230115e6b,OptiCPP-1851,OptiCPP,2024-05-20 00:00:00+00:00,34,0,0,0.0,0.0,CPP02,CPP02
40099742-8937-46e4-9d96-9ea230115e6b,OptiCPP-1851,OptiCPP,2024-05-27 00:00:00+00:00,10,0,0,0.0,0.0,CPP02,CPP02
40099742-8937-46e4-9d96-9ea230115e6b,OptiCPP-1851,OptiCPP,2024-06-03 00:00:00+00:00,52,0,0,0.0,0.0,CPP02,CPP02
40099742-8937-46e4-9d96-9ea230115e6b,OptiCPP-1851,OptiCPP,2024-06-10 00:00:00+00:00,52,0,0,0.0,0.0,CPP02,CPP02
40099742-8937-46e4-9d96-9ea230115e6b,OptiCPP-1851,OptiCPP,2024-06-17 00:00:00+00:00,50,0,0,0.0,0.0,CPP02,CPP02
40099742-8937-46e4-9d96-9ea230115e6b,OptiCPP-1851,OptiCPP,2024-06-24 00:00:00+00:00,11,0,0,0.0,0.0,CPP02,CPP02
40099742-8937-46e4-9d96-9ea230115e6b,OptiCPP-1851,OptiCPP,2024-09-23 00:00:00+00:00,6,0,0,0.0,0.0,CPP02,CPP02
40099742-8937-46e4-9d96-9ea230115e6b,OptiCPP-1851,OptiCPP,2024-09-30 00:00:00+00:00,46,0,0,0.0,0.0,CPP02,CPP02
40099742-8937-46e4-9d96-9ea230115e6b,OptiCPP-1851,OptiCPP,2024-10-07 00:00:00+00:00,53,0,0,0.0,0.0,CPP02,CPP02
40099742-8937-46e4-9d96-9ea230115e6b,OptiCPP-1851,OptiCPP,2024-10-14 00:00:00+00:00,50,0,0,0.0,0.0,CPP02,CPP02
40099742-8937-46e4-9d96-9ea230115e6b,OptiCPP-1851,OptiCPP,2024-10-21 00:00:00+00:00,73,1,1,0.0136986301369863,0.0136986301369863,CPP02,CPP02
40099742-8937-46e4-9d96-9ea230115e6b,OptiCPP-1851,OptiCPP,2024-10-28 00:00:00+00:00,34,0,0,0.0,0.0,CPP02,CPP02
440b6470-efce-479e-be17-8d0f6792e339,OptiCPP-1852,OptiCPP,2024-05-06 00:00:00+00:00,29,1,1,0.034482758620689655,0.034482758620689655,CPP03,CPP03
440b6470-efce-479e-be17-8d0f6792e339,OptiCPP-1852,OptiCPP,2024-05-13 00:00:00+00:00,50,1,1,0.02,0.02,CPP03,CPP03
440b6470-efce-479e-be17-8d0f6792e339,OptiCPP-1852,OptiCPP,2024-05-20 00:00:00+00:00,34,0,0,0.0,0.0,CPP03,CPP03
440b6470-efce-479e-be17-8d0f6792e339,OptiCPP-1852,OptiCPP,2024-05-27 00:00:00+00:00,11,0,0,0.0,0.0,CPP03,CPP03
440b6470-efce-479e-be17-8d0f6792e339,OptiCPP-1852,OptiCPP,2024-06-03 00:00:00+00:00,57,0,0,0.0,0.0,CPP03,CPP03
440b6470-efce-479e-be17-8d0f6792e339,OptiCPP-1852,OptiCPP,2024-06-10 00:00:00+00:00,56,0,0,0.0,0.0,CPP03,CPP03
440b6470-efce-479e-be17-8d0f6792e339,OptiCPP-1852,OptiCPP,2024-06-17 00:00:00+00:00,57,0,0,0.0,0.0,CPP03,CPP03
440b6470-efce-479e-be17-8d0f6792e339,OptiCPP-1852,OptiCPP,2024-06-24 00:00:00+00:00,13,0,0,0.0,0.0,CPP03,CPP03
440b6470-efce-479e-be17-8d0f6792e339,OptiCPP-1852,OptiCPP,2024-09-09 00:00:00+00:00,16,0,0,0.0,0.0,CPP03,CPP03
440b6470-efce-479e-be17-8d0f6792e339,OptiCPP-1852,OptiCPP,2024-09-16 00:00:00+00:00,59,0,0,0.0,0.0,CPP03,CPP03
440b6470-efce-479e-be17-8d0f6792e339,OptiCPP-1852,OptiCPP,2024-09-23 00:00:00+00:00,50,0,0,0.0,0.0,CPP03,CPP03
440b6470-efce-479e-be17-8d0f6792e339,OptiCPP-1852,OptiCPP,2024-09-30 00:00:00+00:00,51,0,0,0.0,0.0,CPP03,CPP03
440b6470-efce-479e-be17-8d0f6792e339,OptiCPP-1852,OptiCPP,2024-10-07 00:00:00+00:00,53,0,0,0.0,0.0,CPP03,CPP03
440b6470-efce-479e-be17-8d0f6792e339,OptiCPP-1852,OptiCPP,2024-10-14 00:00:00+00:00,48,0,0,0.0,0.0,CPP03,CPP03
440b6470-efce-479e-be17-8d0f6792e339,OptiCPP-1852,OptiCPP,2024-10-21 00:00:00+00:00,33,1,1,0.030303030303030304,0.030303030303030304,CPP03,CPP03
4a85fc29-5ce7-4e90-b870-7d3001d2ce75,OptiMPP 4217,OptiMPP,2024-05-13 00:00:00+00:00,6,0,0,0.0,0.0,MPP02,MPP02
4a85fc29-5ce7-4e90-b870-7d3001d2ce75,OptiMPP 4217,OptiMPP,2024-05-20 00:00:00+00:00,0,2,2,,,MPP02,MPP02
4a85fc29-5ce7-4e90-b870-7d3001d2ce75,OptiMPP 4217,OptiMPP,2024-05-27 00:00:00+00:00,7,0,0,0.0,0.0,MPP02,MPP02
4a85fc29-5ce7-4e90-b870-7d3001d2ce75,OptiMPP 4217,OptiMPP,2024-06-24 00:00:00+00:00,1,0,0,0.0,0.0,MPP02,MPP02
4a85fc29-5ce7-4e90-b870-7d3001d2ce75,OptiMPP 4217,OptiMPP,2024-07-01 00:00:00+00:00,1,0,0,0.0,0.0,MPP02,MPP02
5064f4b6-85f1-41d9-8562-ae9948202868,DES-007,OptiDist,2024-05-06 00:00:00+00:00,23,12,6,0.5217391304347826,0.2608695652173913,OD12,OD12
5064f4b6-85f1-41d9-8562-ae9948202868,DES-007,OptiDist,2024-05-13 00:00:00+00:00,27,40,25,1.4814814814814814,0.9259259259259259,OD12,OD12
5064f4b6-85f1-41d9-8562-ae9948202868,DES-007,OptiDist,2024-05-20 00:00:00+00:00,7,3,2,0.42857142857142855,0.2857142857142857,OD12,OD12
5064f4b6-85f1-41d9-8562-ae9948202868,DES-007,OptiDist,2024-05-27 00:00:00+00:00,10,9,6,0.9,0.6,OD12,OD12
5064f4b6-85f1-41d9-8562-ae9948202868,DES-007,OptiDist,2024-06-03 00:00:00+00:00,17,29,16,1.7058823529411764,0.9411764705882353,OD12,OD12
5064f4b6-85f1-41d9-8562-ae9948202868,DES-007,OptiDist,2024-06-10 00:00:00+00:00,17,16,16,0.9411764705882353,0.9411764705882353,OD12,OD12
5064f4b6-85f1-41d9-8562-ae9948202868,DES-007,OptiDist,2024-06-17 00:00:00+00:00,3,0,0,0.0,0.0,OD12,OD12
5064f4b6-85f1-41d9-8562-ae9948202868,DES-007,OptiDist,2024-06-24 00:00:00+00:00,2,0,0,0.0,0.0,OD12,OD12
5064f4b6-85f1-41d9-8562-ae9948202868,DES-007,OptiDist,2024-07-01 00:00:00+00:00,11,9,4,0.8181818181818182,0.36363636363636365,OD12,OD12
5064f4b6-85f1-41d9-8562-ae9948202868,DES-007,OptiDist,2024-07-08 00:00:00+00:00,6,0,0,0.0,0.0,OD12,OD12
5064f4b6-85f1-41d9-8562-ae9948202868,DES-007,OptiDist,2024-07-15 00:00:00+00:00,10,11,8,1.1,0.8,OD12,OD12
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-05-06 00:00:00+00:00,16,0,0,0.0,0.0,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-05-13 00:00:00+00:00,18,0,0,0.0,0.0,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-05-20 00:00:00+00:00,15,1,1,0.06666666666666667,0.06666666666666667,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-05-27 00:00:00+00:00,7,0,0,0.0,0.0,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-06-03 00:00:00+00:00,14,0,0,0.0,0.0,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-06-10 00:00:00+00:00,13,0,0,0.0,0.0,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-06-17 00:00:00+00:00,16,0,0,0.0,0.0,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-06-24 00:00:00+00:00,13,0,0,0.0,0.0,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-07-01 00:00:00+00:00,17,0,0,0.0,0.0,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-07-08 00:00:00+00:00,12,0,0,0.0,0.0,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-07-15 00:00:00+00:00,11,1,1,0.09090909090909091,0.09090909090909091,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-07-22 00:00:00+00:00,16,1,1,0.0625,0.0625,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-07-29 00:00:00+00:00,18,0,0,0.0,0.0,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-08-05 00:00:00+00:00,11,0,0,0.0,0.0,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-08-12 00:00:00+00:00,6,0,0,0.0,0.0,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-08-19 00:00:00+00:00,14,0,0,0.0,0.0,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-08-26 00:00:00+00:00,18,0,0,0.0,0.0,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-09-02 00:00:00+00:00,18,0,0,0.0,0.0,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-09-09 00:00:00+00:00,12,0,0,0.0,0.0,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-09-16 00:00:00+00:00,10,1,1,0.1,0.1,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-09-23 00:00:00+00:00,16,2,2,0.125,0.125,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-09-30 00:00:00+00:00,18,1,1,0.05555555555555555,0.05555555555555555,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-10-07 00:00:00+00:00,17,3,3,0.17647058823529413,0.17647058823529413,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-10-14 00:00:00+00:00,11,0,0,0.0,0.0,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-10-21 00:00:00+00:00,12,2,2,0.16666666666666666,0.16666666666666666,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-10-28 00:00:00+00:00,19,1,1,0.05263157894736842,0.05263157894736842,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-11-04 00:00:00+00:00,19,3,3,0.15789473684210525,0.15789473684210525,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-11-11 00:00:00+00:00,12,1,1,0.08333333333333333,0.08333333333333333,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-11-18 00:00:00+00:00,10,1,1,0.1,0.1,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-11-25 00:00:00+00:00,15,2,2,0.13333333333333333,0.13333333333333333,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-12-02 00:00:00+00:00,17,1,1,0.058823529411764705,0.058823529411764705,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-12-09 00:00:00+00:00,18,3,3,0.16666666666666666,0.16666666666666666,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-12-16 00:00:00+00:00,10,0,0,0.0,0.0,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-12-23 00:00:00+00:00,12,1,1,0.08333333333333333,0.08333333333333333,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2024-12-30 00:00:00+00:00,18,2,2,0.1111111111111111,0.1111111111111111,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2025-01-06 00:00:00+00:00,20,2,2,0.1,0.1,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2025-01-13 00:00:00+00:00,12,2,2,0.16666666666666666,0.16666666666666666,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2025-01-20 00:00:00+00:00,10,1,1,0.1,0.1,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2025-01-27 00:00:00+00:00,14,2,2,0.14285714285714285,0.14285714285714285,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2025-02-03 00:00:00+00:00,19,1,1,0.05263157894736842,0.05263157894736842,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2025-02-10 00:00:00+00:00,17,2,2,0.11764705882352941,0.11764705882352941,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2025-02-17 00:00:00+00:00,12,1,1,0.08333333333333333,0.08333333333333333,MPP01,MPP01
51ffd6e3-27f9-462e-af2f-6baddaa288ec,OptiMPP-demo-1,OptiMPP,2025-02-24 00:00:00+00:00,7,1,1,0.14285714285714285,0.14285714285714285,MPP01,MPP01
5847907c-3596-45ae-a76f-97db77d8cb94,OptiFlash-104024,OptiFlash,2024-11-04 00:00:00+00:00,2,1,0,0.5,0.0,OF06,OF06
5847907c-3596-45ae-a76f-97db77d8cb94,OptiFlash-104024,OptiFlash,2024-11-11 00:00:00+00:00,1,0,0,0.0,0.0,OF06,OF06
5847907c-3596-45ae-a76f-97db77d8cb94,OptiFlash-104024,OptiFlash,2024-11-18 00:00:00+00:00,3,0,0,0.0,0.0,OF06,OF06
5847907c-3596-45ae-a76f-97db77d8cb94,OptiFlash-104024,OptiFlash,2025-02-17 00:00:00+00:00,5,0,0,0.0,0.0,OF06,OF06
5847907c-3596-45ae-a76f-97db77d8cb94,OptiFlash-104024,OptiFlash,2025-02-24 00:00:00+00:00,7,1,0,0.14285714285714285,0.0,OF06,OF06
62548191-5d9a-41c7-aae5-5788aec74ee4,DES-009,OptiDist,2024-05-06 00:00:00+00:00,20,4,2,0.2,0.1,OD17,OD17
62548191-5d9a-41c7-aae5-5788aec74ee4,DES-009,OptiDist,2024-05-13 00:00:00+00:00,15,15,8,1.0,0.5333333333333333,OD17,OD17
62548191-5d9a-41c7-aae5-5788aec74ee4,DES-009,OptiDist,2024-05-20 00:00:00+00:00,11,3,2,0.2727272727272727,0.18181818181818182,OD17,OD17
62548191-5d9a-41c7-aae5-5788aec74ee4,DES-009,OptiDist,2024-05-27 00:00:00+00:00,8,12,7,1.5,0.875,OD17,OD17
62548191-5d9a-41c7-aae5-5788aec74ee4,DES-009,OptiDist,2024-06-03 00:00:00+00:00,9,6,4,0.6666666666666666,0.4444444444444444,OD17,OD17
62548191-5d9a-41c7-aae5-5788aec74ee4,DES-009,OptiDist,2024-06-10 00:00:00+00:00,3,0,0,0.0,0.0,OD17,OD17
62548191-5d9a-41c7-aae5-5788aec74ee4,DES-009,OptiDist,2024-06-17 00:00:00+00:00,12,0,0,0.0,0.0,OD17,OD17
62548191-5d9a-41c7-aae5-5788aec74ee4,DES-009,OptiDist,2024-06-24 00:00:00+00:00,3,0,0,0.0,0.0,OD17,OD17
62548191-5d9a-41c7-aae5-5788aec74ee4,DES-009,OptiDist,2024-07-01 00:00:00+00:00,7,6,3,0.8571428571428571,0.42857142857142855,OD17,OD17
62548191-5d9a-41c7-aae5-5788aec74ee4,DES-009,OptiDist,2024-07-08 00:00:00+00:00,13,6,4,0.46153846153846156,0.3076923076923077,OD17,OD17
62548191-5d9a-41c7-aae5-5788aec74ee4,DES-009,OptiDist,2024-07-15 00:00:00+00:00,3,3,2,1.0,0.6666666666666666,OD17,OD17
6befda03-748b-44fd-8195-0315b54159a9,PID24787,OptiFlash,2024-07-29 00:00:00+00:00,474,6,0,0.012658227848101266,0.0,OF02,OF02
6befda03-748b-44fd-8195-0315b54159a9,PID24787,OptiFlash,2024-08-05 00:00:00+00:00,5,0,0,0.0,0.0,OF02,OF02
6befda03-748b-44fd-8195-0315b54159a9,PID24787,OptiFlash,2024-08-12 00:00:00+00:00,4,0,0,0.0,0.0,OF02,OF02
6befda03-748b-44fd-8195-0315b54159a9,PID24787,OptiFlash,2024-08-19 00:00:00+00:00,25,0,0,0.0,0.0,OF02,OF02
6befda03-748b-44fd-8195-0315b54159a9,PID24787,OptiFlash,2024-08-26 00:00:00+00:00,26,0,0,0.0,0.0,OF02,OF02
6befda03-748b-44fd-8195-0315b54159a9,PID24787,OptiFlash,2024-09-02 00:00:00+00:00,11,0,0,0.0,0.0,OF02,OF02
6befda03-748b-44fd-8195-0315b54159a9,PID24787,OptiFlash,2024-09-09 00:00:00+00:00,6,0,0,0.0,0.0,OF02,OF02
6befda03-748b-44fd-8195-0315b54159a9,PID24787,OptiFlash,2024-09-16 00:00:00+00:00,6,0,0,0.0,0.0,OF02,OF02
6eef081e-3730-4f4a-a382-a6c5a991b25f,OptiPMD 3155,OptiPMD,2025-02-17 00:00:00+00:00,7,0,0,0.0,0.0,PMD01,PMD01
6eef081e-3730-4f4a-a382-a6c5a991b25f,OptiPMD 3155,OptiPMD,2025-02-24 00:00:00+00:00,6,0,0,0.0,0.0,PMD01,PMD01
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-05-06 00:00:00+00:00,56,6,2,0.10714285714285714,0.03571428571428571,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-05-13 00:00:00+00:00,64,2,1,0.03125,0.015625,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-05-20 00:00:00+00:00,81,4,2,0.04938271604938271,0.024691358024691357,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-05-27 00:00:00+00:00,111,27,10,0.24324324324324326,0.09009009009009009,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-06-03 00:00:00+00:00,59,17,5,0.288135593220339,0.0847457627118644,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-06-10 00:00:00+00:00,59,15,9,0.2542372881355932,0.15254237288135594,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-06-17 00:00:00+00:00,47,5,1,0.10638297872340426,0.02127659574468085,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-06-24 00:00:00+00:00,62,17,6,0.27419354838709675,0.0967741935483871,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-07-01 00:00:00+00:00,109,43,15,0.3944954128440367,0.13761467889908258,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-07-08 00:00:00+00:00,100,74,32,0.74,0.32,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-07-15 00:00:00+00:00,120,42,22,0.35,0.18333333333333332,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-07-22 00:00:00+00:00,75,22,10,0.29333333333333333,0.13333333333333333,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-07-29 00:00:00+00:00,83,107,27,1.2891566265060241,0.3253012048192771,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-08-05 00:00:00+00:00,92,58,21,0.6304347826086957,0.22826086956521738,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-08-12 00:00:00+00:00,126,75,38,0.5952380952380952,0.30158730158730157,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-08-19 00:00:00+00:00,101,124,48,1.2277227722772277,0.4752475247524752,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-08-26 00:00:00+00:00,119,88,43,0.7394957983193278,0.36134453781512604,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-09-02 00:00:00+00:00,172,343,132,1.994186046511628,0.7674418604651163,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-09-09 00:00:00+00:00,177,150,67,0.847457627118644,0.3785310734463277,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-09-16 00:00:00+00:00,190,120,56,0.631578947368421,0.29473684210526313,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-09-23 00:00:00+00:00,177,293,108,1.655367231638418,0.6101694915254238,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-09-30 00:00:00+00:00,229,252,125,1.1004366812227073,0.5458515283842795,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-10-07 00:00:00+00:00,218,372,137,1.7064220183486238,0.6284403669724771,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-10-14 00:00:00+00:00,251,73,41,0.2908366533864542,0.16334661354581673,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-10-21 00:00:00+00:00,222,85,33,0.38288288288288286,0.14864864864864866,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-10-28 00:00:00+00:00,263,60,34,0.22813688212927757,0.12927756653992395,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-11-04 00:00:00+00:00,353,817,330,2.314447592067989,0.9348441926345609,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-11-11 00:00:00+00:00,385,65,38,0.16883116883116883,0.0987012987012987,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-11-18 00:00:00+00:00,311,97,52,0.31189710610932475,0.16720257234726688,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-11-25 00:00:00+00:00,285,75,35,0.2631578947368421,0.12280701754385964,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-12-02 00:00:00+00:00,420,323,166,0.7690476190476191,0.3952380952380952,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-12-09 00:00:00+00:00,430,219,90,0.5093023255813953,0.20930232558139536,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-12-16 00:00:00+00:00,441,323,169,0.7324263038548753,0.3832199546485261,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-12-23 00:00:00+00:00,318,58,30,0.18238993710691823,0.09433962264150944,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2024-12-30 00:00:00+00:00,347,237,127,0.6829971181556196,0.3659942363112392,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2025-01-06 00:00:00+00:00,532,144,83,0.2706766917293233,0.15601503759398497,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2025-01-13 00:00:00+00:00,521,352,190,0.6756238003838771,0.3646833013435701,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2025-01-20 00:00:00+00:00,484,422,238,0.871900826446281,0.49173553719008267,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2025-01-27 00:00:00+00:00,336,493,202,1.4672619047619047,0.6011904761904762,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2025-02-03 00:00:00+00:00,516,860,463,1.6666666666666667,0.8972868217054264,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2025-02-10 00:00:00+00:00,578,112,60,0.19377162629757785,0.10380622837370242,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2025-02-17 00:00:00+00:00,610,759,404,1.2442622950819673,0.6622950819672131,OD02,OD02
731f339c-0327-4a22-9df3-3324da5ac628,OptiDist-3,OptiDist,2025-02-24 00:00:00+00:00,370,235,113,0.6351351351351351,0.3054054054054054,OD02,OD02
